FID,Type
798,0
799,0
800,0
801,3
802,3
803,6
804,3
805,2
806,0
807,2
808,0
809,3
810,3
811,0
812,4
813,6
814,6
815,0
816,3
817,0
818,3
819,1
820,6
821,0
822,3
823,4
824,0
825,6
826,0
827,0
828,0
829,0
830,6
831,0
832,0
833,0
834,0
835,3
836,0
837,0
838,8
839,0
840,6
841,0
842,2
843,0
844,0
845,1
846,8
847,6
848,6
849,6
850,6
851,6
852,6
853,2
854,0
855,0
856,0
857,0
858,0
859,6
860,8
861,0
862,0
863,3
864,0
865,0
866,3
867,8
868,8
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,0
879,0
880,6
881,6
882,6
883,6
884,3
885,0
886,3
887,0
888,8
889,0
890,0
891,0
892,0
893,0
894,0
895,6
896,6
897,0
898,3
899,3
900,0
901,6
902,0
903,2
904,0
905,8
906,2
907,0
908,0
909,2
910,0
911,2
912,0
913,2
914,3
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,6
925,3
926,0
927,8
928,8
929,8
930,0
931,0
932,0
933,0
934,0
935,0
936,1
937,3
938,6
939,6
940,6
941,2
942,0
943,6
944,0
945,0
946,2
947,0
948,0
949,0
950,2
951,8
952,0
953,2
954,8
955,8
956,0
957,8
958,6
959,1
960,8
961,6
962,0
963,8
964,0
965,2
966,8
967,0
968,0
969,0
970,6
971,2
972,6
973,0
974,2
975,6
976,0
977,0
978,0
979,0
980,0
981,6
982,0
983,0
984,0
985,6
986,0
987,0
988,0
989,0
990,2
991,6
992,0
993,6
994,6
995,0
996,0
997,0
998,0
999,0
1000,2
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,2
1008,0
1009,0
1010,0
1011,2
1012,0
1013,0
1014,0
1015,0
1016,0
1017,8
1018,6
1019,0
1020,6
1021,0
1022,2
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,1
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,8
1038,0
1039,2
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,6
1057,0
1058,6
1059,3
1060,6
1061,6
1062,6
1063,6
1064,6
1065,1
1066,6
1067,6
1068,0
1069,6
1070,6
1071,2
1072,0
1073,0
1074,0
1075,6
1076,2
1077,0
1078,6
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,6
1087,0
1088,2
1089,0
1090,0
1091,1
1092,6
1093,2
1094,0
1095,6
1096,0
1097,2
1098,6
1099,6
1100,1
1101,6
1102,6
1103,6
1104,2
1105,0
1106,4
1107,9
1108,0
1109,0
1110,6
1111,0
1112,2
1113,2
1114,0
1115,0
1116,0
1117,0
1118,8
1119,0
1120,6
1121,2
1122,1
1123,0
1124,0
1125,2
1126,0
1127,2
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,2
1135,2
1136,0
1137,0
1138,6
1139,0
1140,2
1141,6
1142,8
1143,0
1144,2
1145,0
1146,2
1147,1
1148,0
1149,2
1150,0
1151,2
1152,2
1153,0
1154,8
1155,4
1156,1
1157,8
1158,2
1159,0
1160,0
1161,2
1162,1
1163,6
1164,6
1165,0
1166,0
1167,0
1168,0
1169,6
1170,6
1171,6
1172,0
1173,6
1174,6
1175,0
1176,8
1177,0
1178,6
1179,0
1180,0
1181,0
1182,6
1183,0
1184,6
1185,3
1186,3
1187,3
1188,9
1189,9
1190,3
1191,9
1192,0
1193,6
1194,6
1195,0
1196,0
1197,6
1198,6
1199,3
1200,6
1201,6
1202,6
1203,6
1204,6
1205,0
1206,3
1207,3
1208,0
1209,0
1210,0
1211,6
1212,6
1213,6
1214,6
1215,6
1216,2
1217,6
1218,6
1219,6
1220,6
1221,8
1222,8
1223,8
1224,6
1225,0
1226,0
1227,0
1228,6
1229,8
1230,6
1231,0
1232,2
1233,0
1234,9
1235,0
1236,9
1237,0
1238,6
1239,0
1240,3
1241,0
1242,0
1243,8
1244,0
1245,0
1246,0
1247,0
1248,0
1249,6
1250,6
1251,2
1252,3
1253,0
1254,2
1255,2
1256,2
1257,3
1258,6
1259,6
1260,3
1261,6
1262,3
1263,6
1264,9
1265,2
1266,5
1267,0
1268,0
1269,2
1270,0
1271,6
1272,0
1273,6
1274,6
1275,6
1276,8
1277,8
1278,8
1279,8
1280,8
1281,0
1282,2
1283,0
1284,0
1285,2
1286,6
1287,6
1288,6
1289,6
1290,6
1291,6
1292,0
1293,0
1294,6
1295,6
1296,6
1297,0
1298,0
1299,6
1300,6
1301,6
1302,2
1303,6
1304,6
1305,0
1306,3
1307,2
1308,3
1309,0
1310,3
1311,2
1312,0
1313,0
1314,0
1315,3
1316,4
1317,0
1318,0
1319,0
1320,0
1321,0
1322,6
1323,3
1324,6
1325,6
1326,8
1327,8
1328,0
1329,0
1330,8
1331,3
1332,3
1333,0
1334,6
1335,3
1336,3
1337,2
1338,6
1339,0
1340,9
1341,0
1342,0
1343,0
1344,2
1345,0
1346,0
1347,2
1348,5
1349,0
1350,6
1351,0
1352,0
1353,0
1354,8
1355,9
1356,9
1357,6
1358,6
1359,6
1360,6
1361,9
1362,9
1363,9
1364,6
1365,9
1366,6
1367,9
1368,5
1369,6
1370,6
1371,6
1372,6
1373,6
1374,9
1375,6
1376,8
1377,3
1378,0
1379,8
1380,0
1381,0
1382,0
1383,3
1384,3
1385,9
1386,9
1387,6
1388,6
1389,6
1390,6
1391,8
1392,6
1393,2
1394,6
1395,6
1396,6
1397,6
1398,0
1399,6
1400,6
1401,0
1402,6
1403,6
1404,6
1405,0
1406,2
1407,6
1408,6
1409,6
1410,6
1411,6
1412,6
1413,6
1414,0
1415,3
1416,3
1417,3
1418,2
1419,2
1420,0
1421,0
1422,0
1423,0
1424,5
1425,5
1426,0
1427,5
1428,5
1429,0
1430,0
1431,0
1432,6
1433,0
1434,0
1435,0
1436,6
1437,2
1438,0
1439,2
1440,2
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,6
1449,2
1450,2
1451,2
1452,2
1453,2
1454,0
1455,2
1456,2
1457,8
1458,6
1459,8
1460,2
1461,6
1462,0
1463,0
1464,0
1465,8
1466,6
1467,6
1468,0
1469,6
1470,3
1471,6
1472,0
1473,0
1474,3
1475,8
1476,0
1477,1
1478,6
1479,0
1480,1
1481,0
1482,8
1483,1
1484,8
1485,0
1486,8
1487,0
1488,0
1489,0
1490,3
1491,0
1492,0
1493,3
1494,0
1495,0
1496,0
1497,0
1498,0
1499,2
1500,2
1501,2
1502,2
1503,8
1504,2
1505,3
1506,3
1507,0
1508,6
1509,3
1510,3
1511,9
1512,3
1513,9
1514,0
1515,6
1516,8
1517,0
1518,9
1519,0
1520,0
1521,8
1522,0
1523,0
1524,1
1525,0
1526,0
1527,0
1528,1
1529,0
1530,0
1531,0
1532,0
1533,3
1534,0
1535,0
1536,9
1537,0
1538,0
1539,6
1540,0
1541,8
1542,6
1543,0
1544,7
1545,0
1546,3
1547,0
1548,0
1549,0
1550,0
1551,0
1552,8
