FID,Type
798,0
799,0
800,6
801,0
802,0
803,6
804,0
805,6
806,6
807,6
808,0
809,0
810,6
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,6
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,2
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,6
848,6
849,6
850,6
851,0
852,0
853,0
854,6
855,0
856,6
857,6
858,0
859,6
860,0
861,0
862,0
863,0
864,0
865,6
866,0
867,6
868,0
869,0
870,6
871,0
872,0
873,6
874,0
875,6
876,0
877,0
878,0
879,0
880,6
881,6
882,6
883,6
884,6
885,0
886,0
887,0
888,0
889,0
890,6
891,0
892,0
893,6
894,0
895,6
896,6
897,0
898,0
899,0
900,6
901,0
902,0
903,0
904,0
905,2
906,2
907,0
908,0
909,0
910,0
911,0
912,6
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,6
929,0
930,0
931,0
932,0
933,0
934,6
935,0
936,0
937,0
938,6
939,0
940,6
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,6
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,6
971,0
972,6
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,6
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,6
1029,6
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,6
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,6
1096,0
1097,0
1098,6
1099,6
1100,6
1101,0
1102,6
1103,6
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,6
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,6
1155,0
1156,0
1157,6
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,6
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,6
1185,3
1186,6
1187,0
1188,0
1189,0
1190,0
1191,0
1192,6
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,6
1201,6
1202,0
1203,6
1204,0
1205,6
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,6
1213,6
1214,6
1215,0
1216,6
1217,6
1218,6
1219,6
1220,6
1221,0
1222,0
1223,0
1224,6
1225,0
1226,0
1227,0
1228,0
1229,6
1230,6
1231,0
1232,0
1233,0
1234,6
1235,0
1236,6
1237,0
1238,6
1239,0
1240,6
1241,6
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,6
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,6
1263,0
1264,6
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,6
1276,0
1277,0
1278,0
1279,0
1280,6
1281,0
1282,0
1283,0
1284,6
1285,0
1286,6
1287,0
1288,0
1289,6
1290,6
1291,0
1292,0
1293,6
1294,0
1295,6
1296,0
1297,0
1298,6
1299,0
1300,6
1301,0
1302,0
1303,6
1304,6
1305,0
1306,6
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,6
1314,6
1315,6
1316,0
1317,0
1318,6
1319,3
1320,0
1321,0
1322,0
1323,6
1324,0
1325,0
1326,6
1327,6
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,6
1335,6
1336,0
1337,0
1338,0
1339,6
1340,6
1341,6
1342,0
1343,0
1344,0
1345,0
1346,0
1347,6
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,6
1357,0
1358,0
1359,6
1360,0
1361,3
1362,0
1363,0
1364,6
1365,0
1366,0
1367,0
1368,0
1369,0
1370,6
1371,0
1372,6
1373,0
1374,6
1375,0
1376,0
1377,0
1378,6
1379,6
1380,6
1381,0
1382,6
1383,6
1384,0
1385,0
1386,0
1387,6
1388,6
1389,6
1390,6
1391,6
1392,6
1393,0
1394,6
1395,6
1396,6
1397,6
1398,0
1399,0
1400,6
1401,0
1402,6
1403,0
1404,6
1405,0
1406,0
1407,0
1408,0
1409,6
1410,6
1411,6
1412,6
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,6
1430,0
1431,6
1432,3
1433,0
1434,0
1435,0
1436,6
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,6
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,6
1461,0
1462,0
1463,0
1464,0
1465,6
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,6
1473,0
1474,0
1475,0
1476,0
1477,6
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,6
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,3
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,6
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,6
1532,0
1533,0
1534,0
1535,0
1536,6
1537,0
1538,0
1539,0
1540,0
1541,0
1542,6
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
