FID,Type
798,3
799,3
800,3
801,3
802,3
803,3
804,3
805,0
806,3
807,3
808,2
809,8
810,3
811,0
812,0
813,8
814,8
815,0
816,0
817,0
818,0
819,8
820,8
821,0
822,6
823,8
824,0
825,8
826,0
827,0
828,0
829,0
830,8
831,1
832,0
833,0
834,0
835,0
836,0
837,0
838,8
839,1
840,0
841,0
842,0
843,8
844,0
845,0
846,0
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,0
856,0
857,6
858,6
859,6
860,0
861,0
862,2
863,6
864,2
865,2
866,0
867,0
868,6
869,6
870,0
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,0
879,2
880,6
881,6
882,0
883,6
884,6
885,1
886,0
887,0
888,2
889,8
890,6
891,0
892,0
893,6
894,6
895,6
896,6
897,0
898,6
899,3
900,3
901,3
902,0
903,2
904,0
905,0
906,0
907,2
908,0
909,2
910,0
911,2
912,6
913,0
914,6
915,0
916,8
917,8
918,8
919,8
920,6
921,0
922,3
923,0
924,0
925,3
926,0
927,0
928,6
929,6
930,0
931,0
932,0
933,6
934,0
935,0
936,0
937,0
938,6
939,6
940,6
941,0
942,0
943,0
944,8
945,8
946,2
947,0
948,8
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,8
957,0
958,0
959,0
960,0
961,8
962,0
963,0
964,8
965,0
966,0
967,0
968,0
969,0
970,0
971,6
972,0
973,0
974,2
975,8
976,0
977,0
978,2
979,0
980,0
981,2
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,6
990,0
991,8
992,0
993,2
994,6
995,0
996,7
997,8
998,7
999,0
1000,2
1001,6
1002,2
1003,0
1004,0
1005,0
1006,0
1007,2
1008,2
1009,0
1010,0
1011,3
1012,3
1013,3
1014,0
1015,0
1016,0
1017,0
1018,8
1019,8
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,2
1051,0
1052,0
1053,0
1054,2
1055,0
1056,0
1057,0
1058,6
1059,0
1060,0
1061,0
1062,0
1063,0
1064,6
1065,2
1066,6
1067,0
1068,2
1069,0
1070,6
1071,0
1072,0
1073,2
1074,0
1075,0
1076,2
1077,2
1078,0
1079,0
1080,6
1081,0
1082,0
1083,0
1084,0
1085,6
1086,2
1087,6
1088,0
1089,6
1090,0
1091,0
1092,2
1093,0
1094,0
1095,0
1096,6
1097,6
1098,6
1099,6
1100,8
1101,6
1102,6
1103,6
1104,8
1105,8
1106,8
1107,0
1108,0
1109,0
1110,8
1111,0
1112,2
1113,0
1114,0
1115,0
1116,2
1117,0
1118,0
1119,0
1120,2
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,2
1128,0
1129,0
1130,8
1131,0
1132,0
1133,2
1134,2
1135,0
1136,0
1137,2
1138,6
1139,0
1140,2
1141,8
1142,0
1143,0
1144,2
1145,0
1146,0
1147,0
1148,2
1149,2
1150,2
1151,0
1152,2
1153,0
1154,0
1155,0
1156,0
1157,0
1158,2
1159,0
1160,0
1161,0
1162,0
1163,6
1164,8
1165,0
1166,0
1167,8
1168,0
1169,8
1170,8
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,6
1178,8
1179,8
1180,8
1181,0
1182,0
1183,0
1184,8
1185,3
1186,3
1187,3
1188,8
1189,8
1190,3
1191,8
1192,3
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,6
1201,6
1202,6
1203,0
1204,6
1205,0
1206,8
1207,0
1208,0
1209,0
1210,0
1211,6
1212,6
1213,6
1214,6
1215,0
1216,6
1217,6
1218,6
1219,6
1220,6
1221,2
1222,2
1223,2
1224,6
1225,2
1226,6
1227,0
1228,0
1229,6
1230,6
1231,0
1232,3
1233,0
1234,6
1235,8
1236,3
1237,6
1238,6
1239,0
1240,6
1241,6
1242,0
1243,0
1244,2
1245,0
1246,0
1247,0
1248,0
1249,0
1250,6
1251,2
1252,2
1253,6
1254,2
1255,2
1256,0
1257,6
1258,6
1259,4
1260,6
1261,4
1262,0
1263,0
1264,6
1265,2
1266,0
1267,0
1268,8
1269,0
1270,0
1271,8
1272,0
1273,0
1274,0
1275,0
1276,8
1277,8
1278,2
1279,2
1280,0
1281,0
1282,0
1283,0
1284,2
1285,2
1286,6
1287,6
1288,6
1289,6
1290,6
1291,6
1292,0
1293,6
1294,6
1295,6
1296,6
1297,6
1298,2
1299,6
1300,6
1301,6
1302,2
1303,6
1304,6
1305,0
1306,3
1307,8
1308,3
1309,0
1310,6
1311,2
1312,0
1313,3
1314,3
1315,3
1316,3
1317,0
1318,3
1319,0
1320,3
1321,3
1322,6
1323,6
1324,6
1325,6
1326,3
1327,3
1328,0
1329,2
1330,2
1331,8
1332,8
1333,2
1334,3
1335,3
1336,3
1337,0
1338,3
1339,3
1340,8
1341,3
1342,0
1343,6
1344,6
1345,6
1346,0
1347,6
1348,3
1349,0
1350,0
1351,0
1352,0
1353,6
1354,0
1355,3
1356,8
1357,6
1358,6
1359,6
1360,8
1361,0
1362,3
1363,6
1364,6
1365,3
1366,6
1367,9
1368,3
1369,6
1370,6
1371,5
1372,3
1373,6
1374,9
1375,9
1376,3
1377,3
1378,3
1379,3
1380,3
1381,3
1382,3
1383,3
1384,3
1385,3
1386,6
1387,6
1388,6
1389,6
1390,6
1391,6
1392,6
1393,0
1394,6
1395,6
1396,8
1397,6
1398,6
1399,6
1400,8
1401,3
1402,8
1403,8
1404,8
1405,6
1406,0
1407,8
1408,8
1409,8
1410,8
1411,6
1412,8
1413,3
1414,0
1415,2
1416,0
1417,0
1418,2
1419,2
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,6
1429,0
1430,6
1431,0
1432,6
1433,0
1434,0
1435,0
1436,6
1437,6
1438,2
1439,2
1440,0
1441,2
1442,0
1443,2
1444,2
1445,2
1446,0
1447,0
1448,2
1449,0
1450,0
1451,0
1452,0
1453,2
1454,0
1455,0
1456,2
1457,0
1458,6
1459,2
1460,3
1461,0
1462,0
1463,0
1464,2
1465,6
1466,8
1467,8
1468,6
1469,4
1470,0
1471,0
1472,8
1473,8
1474,3
1475,8
1476,7
1477,4
1478,4
1479,8
1480,8
1481,8
1482,3
1483,0
1484,8
1485,8
1486,3
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,2
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,3
1510,0
1511,6
1512,8
1513,6
1514,0
1515,0
1516,8
1517,0
1518,8
1519,0
1520,0
1521,8
1522,0
1523,0
1524,8
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,6
1537,0
1538,0
1539,6
1540,0
1541,2
1542,6
1543,8
1544,0
1545,0
1546,3
1547,0
1548,0
1549,0
1550,0
1551,2
1552,0
1553,0
1554,3
1555,3
1556,0
1557,8
1558,2
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,6
1568,0
1569,0
1570,6
1571,8
1572,0
1573,3
1574,3
1575,6
1576,6
1577,6
1578,8
1579,3
1580,0
1581,3
1582,0
1583,0
1584,0
1585,8
1586,8
1587,8
1588,8
1589,8
1590,8
1591,0
1592,8
1593,0
1594,6
1595,8
1596,6
1597,0
1598,6
1599,0
1600,0
1601,0
1602,0
1603,0
1604,2
1605,2
1606,2
1607,0
1608,2
1609,8
1610,2
1611,2
1612,2
1613,2
1614,0
1615,3
1616,0
1617,2
1618,0
1619,0
1620,0
1621,2
1622,2
1623,2
1624,0
1625,0
1626,2
1627,6
1628,0
1629,6
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,9
1643,9
1644,9
1645,8
1646,9
1647,0
1648,0
1649,6
1650,0
1651,0
1652,0
1653,6
1654,6
1655,6
1656,0
1657,0
1658,6
1659,6
1660,6
1661,6
1662,9
1663,6
1664,6
1665,6
1666,6
1667,6
1668,6
1669,6
1670,6
1671,6
1672,0
1673,0
1674,0
1675,8
1676,0
1677,8
1678,0
1679,0
1680,8
1681,6
1682,8
1683,3
1684,8
1685,3
1686,2
1687,3
1688,8
1689,3
1690,6
1691,6
1692,6
1693,6
1694,6
1695,6
1696,6
1697,6
1698,0
1699,6
1700,0
1701,6
1702,6
1703,0
1704,6
1705,6
1706,6
1707,3
1708,0
1709,6
1710,0
1711,3
1712,6
1713,6
1714,8
1715,6
1716,0
1717,0
1718,6
1719,0
1720,6
1721,2
1722,6
1723,0
1724,0
1725,2
1726,6
1727,2
1728,2
1729,0
1730,2
1731,0
1732,0
1733,0
1734,0
1735,1
1736,0
1737,0
1738,6
1739,0
1740,6
1741,0
1742,6
1743,6
1744,6
1745,6
1746,6
1747,6
1748,6
1749,6
1750,6
1751,6
1752,6
1753,6
1754,6
1755,6
1756,6
1757,0
1758,6
1759,0
1760,6
1761,6
1762,6
1763,3
1764,3
1765,8
1766,3
1767,3
1768,3
1769,3
1770,0
1771,2
1772,0
1773,2
1774,2
1775,6
1776,0
1777,0
1778,2
1779,2
1780,8
1781,6
1782,8
1783,2
1784,3
1785,3
1786,0
1787,3
1788,3
1789,3
1790,8
1791,8
1792,8
1793,0
1794,0
1795,0
1796,8
1797,8
1798,8
1799,0
1800,0
1801,3
1802,0
1803,0
1804,8
1805,3
1806,0
1807,0
1808,6
1809,6
1810,0
1811,0
1812,0
1813,0
1814,0
1815,8
1816,0
1817,0
1818,2
1819,3
1820,3
1821,0
1822,0
1823,8
1824,0
1825,3
1826,0
1827,0
1828,6
1829,0
1830,2
1831,6
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,6
1843,6
1844,0
1845,2
1846,0
1847,0
1848,0
1849,0
1850,0
1851,6
1852,8
1853,0
1854,8
1855,6
1856,3
1857,0
1858,0
1859,0
1860,6
1861,6
1862,7
1863,6
1864,7
1865,6
1866,4
1867,8
1868,3
1869,4
1870,4
1871,3
1872,3
1873,8
1874,3
1875,8
1876,4
1877,8
1878,8
1879,8
1880,3
1881,0
1882,8
1883,3
1884,8
1885,8
1886,8
1887,8
1888,0
1889,8
1890,8
1891,8
1892,3
1893,3
1894,3
1895,3
1896,3
1897,3
1898,3
1899,3
1900,3
1901,8
1902,3
1903,8
1904,3
1905,8
1906,4
1907,3
1908,3
1909,0
1910,0
1911,0
1912,8
1913,8
1914,0
1915,6
1916,3
1917,6
1918,8
1919,3
1920,3
1921,3
1922,8
1923,3
1924,3
1925,8
1926,3
1927,3
1928,3
1929,3
1930,0
1931,3
1932,3
1933,3
1934,3
1935,3
1936,3
1937,3
1938,3
1939,3
1940,8
1941,3
1942,8
1943,3
1944,3
1945,8
1946,3
1947,3
1948,3
1949,3
1950,3
1951,3
1952,3
1953,8
1954,3
1955,3
1956,3
1957,3
1958,3
1959,3
1960,3
1961,3
1962,3
1963,3
1964,3
1965,3
1966,3
1967,6
1968,8
1969,3
1970,3
1971,6
1972,0
1973,3
1974,8
1975,8
1976,6
1977,3
1978,3
1979,3
1980,3
1981,3
1982,3
1983,3
1984,3
1985,3
1986,3
1987,3
1988,3
1989,8
1990,0
1991,3
1992,0
1993,2
1994,6
1995,2
1996,0
1997,0
1998,0
1999,0
2000,2
2001,0
2002,2
2003,0
2004,8
2005,0
2006,8
2007,0
2008,0
2009,0
2010,2
2011,6
2012,0
2013,2
2014,2
2015,2
2016,2
2017,2
2018,2
2019,0
2020,2
2021,2
2022,2
2023,0
2024,0
2025,2
2026,2
2027,6
2028,0
2029,2
2030,0
2031,1
2032,0
2033,0
2034,0
2035,2
2036,2
2037,2
2038,0
2039,0
2040,2
2041,2
2042,2
2043,2
2044,0
2045,2
2046,2
2047,2
2048,2
2049,6
2050,2
2051,2
2052,2
2053,2
2054,2
2055,0
2056,2
2057,2
2058,0
2059,2
2060,0
2061,2
2062,2
2063,0
2064,2
2065,2
2066,2
2067,0
2068,2
2069,0
2070,0
2071,2
2072,0
2073,2
2074,0
2075,2
2076,2
2077,0
2078,0
2079,2
2080,2
2081,2
2082,0
2083,2
2084,2
2085,2
2086,2
2087,2
2088,2
2089,2
2090,2
2091,2
2092,2
2093,2
2094,2
2095,0
2096,0
2097,2
2098,2
2099,2
2100,7
2101,2
2102,2
2103,2
2104,2
2105,0
2106,0
2107,0
2108,7
2109,7
2110,2
2111,0
2112,2
2113,2
2114,2
2115,2
2116,2
2117,0
2118,0
2119,8
2120,0
2121,2
2122,2
2123,0
2124,2
2125,0
2126,2
2127,2
2128,2
2129,2
2130,2
2131,2
2132,2
2133,2
2134,2
2135,2
2136,2
2137,2
2138,0
2139,0
2140,2
2141,2
2142,2
2143,0
2144,0
2145,2
2146,0
2147,0
2148,2
2149,2
2150,0
2151,0
2152,0
2153,0
2154,2
2155,0
2156,0
2157,0
2158,0
2159,0
2160,2
2161,0
2162,4
2163,3
2164,8
2165,0
2166,0
2167,3
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,8
2175,4
2176,6
2177,6
2178,8
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,2
2186,2
2187,0
2188,0
2189,2
2190,2
2191,2
2192,2
2193,6
2194,8
2195,6
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,2
2205,2
2206,0
2207,0
2208,2
2209,2
2210,2
2211,2
2212,8
2213,2
2214,8
2215,2
2216,0
2217,0
2218,2
2219,2
2220,2
2221,2
2222,2
2223,2
2224,2
2225,2
2226,2
2227,2
2228,2
2229,0
2230,2
2231,2
2232,2
2233,2
2234,0
2235,0
2236,2
2237,7
2238,0
2239,2
2240,2
2241,0
2242,7
2243,2
2244,0
2245,7
2246,0
2247,2
2248,0
2249,2
2250,4
2251,0
2252,0
2253,0
2254,2
2255,0
2256,2
2257,0
2258,0
2259,2
2260,2
2261,2
2262,2
2263,0
2264,0
2265,0
2266,2
2267,0
2268,6
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,2
2276,0
2277,0
2278,2
2279,0
2280,2
2281,0
2282,0
2283,0
2284,2
2285,0
2286,0
2287,0
2288,0
2289,0
2290,8
2291,8
2292,3
2293,0
2294,0
2295,2
2296,0
2297,8
2298,3
2299,3
2300,0
2301,0
2302,3
2303,0
2304,2
2305,0
2306,8
2307,2
2308,8
2309,4
2310,0
2311,2
2312,2
2313,2
2314,8
2315,2
2316,2
2317,2
2318,2
2319,0
2320,2
2321,2
2322,6
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,8
2332,8
2333,0
2334,8
2335,0
2336,2
2337,0
2338,0
2339,8
2340,2
2341,2
2342,2
2343,6
2344,2
2345,2
2346,0
2347,0
2348,0
2349,2
2350,0
2351,2
2352,7
2353,8
2354,0
2355,2
2356,8
2357,8
2358,0
2359,0
2360,2
2361,0
2362,0
2363,2
2364,0
2365,2
2366,0
2367,0
2368,0
2369,2
2370,2
2371,2
2372,0
2373,0
2374,3
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,8
2386,0
2387,0
2388,0
2389,0
2390,0
2391,8
2392,0
2393,0
2394,3
2395,0
2396,0
2397,8
2398,8
2399,2
2400,8
2401,0
2402,0
2403,1
2404,0
2405,1
2406,3
2407,0
2408,0
2409,1
2410,0
2411,0
2412,0
2413,0
2414,0
2415,6
2416,0
2417,0
2418,0
2419,8
2420,0
2421,6
2422,3
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,6
2430,0
2431,0
2432,6
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,8
2448,0
2449,2
2450,2
2451,2
2452,7
2453,2
2454,2
2455,8
2456,3
2457,8
2458,8
2459,8
2460,3
2461,0
2462,3
2463,8
2464,3
2465,8
2466,6
2467,6
2468,6
2469,6
2470,6
2471,6
2472,6
2473,6
2474,0
2475,0
2476,0
2477,0
2478,0
2479,2
2480,0
2481,0
2482,0
2483,2
2484,0
2485,0
2486,0
2487,6
2488,0
2489,0
2490,2
2491,0
2492,6
2493,0
2494,8
2495,3
2496,0
2497,3
2498,0
2499,0
2500,7
2501,0
2502,3
2503,0
2504,8
2505,2
2506,0
2507,2
2508,1
2509,1
2510,4
2511,3
2512,0
2513,3
2514,1
2515,9
2516,8
2517,0
2518,3
2519,0
2520,3
2521,3
2522,3
2523,3
2524,3
2525,3
2526,1
2527,0
2528,0
2529,3
2530,0
2531,0
2532,8
2533,0
2534,3
2535,3
2536,3
2537,3
2538,3
2539,3
2540,3
2541,3
2542,0
2543,0
2544,8
2545,2
2546,2
2547,0
2548,6
2549,6
2550,6
2551,6
2552,6
2553,6
2554,6
2555,0
2556,0
2557,0
2558,0
2559,9
2560,3
2561,0
2562,6
2563,6
2564,8
2565,3
2566,3
2567,2
2568,0
2569,2
2570,0
2571,0
2572,0
2573,8
2574,2
2575,3
2576,0
2577,3
2578,3
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,8
2587,3
2588,3
2589,0
2590,0
2591,3
2592,0
2593,0
2594,2
2595,0
2596,2
2597,0
2598,6
2599,2
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,6
2607,0
2608,3
2609,3
2610,8
2611,8
2612,3
2613,3
2614,3
2615,8
2616,0
2617,0
2618,0
2619,2
2620,0
2621,0
2622,6
2623,2
2624,8
2625,8
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,1
2635,0
2636,0
2637,3
2638,0
2639,3
2640,0
2641,1
2642,6
2643,6
2644,3
2645,0
2646,0
2647,3
2648,0
2649,6
2650,1
2651,0
2652,0
2653,0
2654,0
2655,0
2656,8
2657,8
2658,6
2659,3
2660,8
2661,3
2662,6
2663,8
2664,1
2665,0
2666,0
2667,0
2668,1
2669,1
2670,2
2671,3
2672,3
2673,0
2674,2
2675,0
2676,0
2677,0
2678,0
2679,0
2680,2
2681,0
2682,2
2683,0
2684,0
2685,0
2686,3
2687,6
2688,3
2689,6
2690,0
2691,8
2692,0
2693,0
2694,0
2695,1
2696,8
2697,0
2698,8
2699,3
2700,3
2701,6
2702,1
2703,1
2704,0
2705,2
2706,0
2707,2
2708,0
2709,2
2710,0
2711,0
2712,0
2713,0
2714,0
2715,2
2716,2
2717,2
2718,0
2719,2
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,2
2728,7
2729,2
2730,6
2731,6
2732,2
2733,2
2734,0
2735,2
2736,0
2737,8
2738,6
2739,2
2740,2
2741,2
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,6
2752,6
2753,2
2754,0
2755,6
2756,0
2757,2
2758,6
2759,6
2760,2
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,7
2771,2
2772,0
2773,0
2774,2
2775,2
2776,0
2777,6
2778,6
2779,2
2780,2
2781,0
2782,0
2783,0
2784,0
2785,8
2786,0
2787,2
2788,0
2789,6
2790,2
2791,0
2792,0
2793,0
2794,0
2795,0
2796,4
2797,0
2798,8
2799,6
2800,8
2801,8
2802,0
2803,8
2804,7
2805,3
2806,2
2807,0
2808,0
2809,0
2810,2
2811,0
2812,6
2813,6
2814,6
2815,6
2816,6
2817,0
2818,2
2819,6
2820,6
2821,8
2822,0
2823,8
2824,8
2825,2
2826,2
2827,2
2828,0
2829,8
2830,0
2831,2
2832,2
2833,0
2834,8
2835,0
2836,8
2837,0
2838,0
2839,8
2840,0
2841,8
2842,0
2843,2
2844,8
2845,2
2846,2
2847,8
2848,8
2849,2
2850,0
2851,0
2852,2
2853,0
2854,2
2855,2
2856,2
2857,2
2858,0
2859,7
2860,2
2861,7
2862,7
2863,2
2864,2
2865,7
2866,0
2867,0
2868,0
2869,6
2870,0
2871,0
2872,0
2873,7
2874,2
2875,0
2876,0
2877,0
2878,2
2879,2
2880,8
2881,0
2882,2
2883,6
2884,0
2885,2
2886,0
2887,0
2888,0
2889,2
2890,0
2891,8
2892,0
2893,0
2894,2
2895,0
2896,0
2897,0
2898,2
2899,2
2900,2
2901,6
2902,6
2903,6
2904,6
2905,3
2906,0
2907,2
2908,0
2909,0
2910,6
2911,0
2912,0
2913,0
2914,2
2915,6
2916,0
2917,8
2918,2
2919,0
2920,8
2921,0
2922,6
2923,0
2924,2
2925,8
2926,2
2927,0
2928,8
2929,8
2930,0
2931,2
2932,0
2933,2
2934,0
2935,2
2936,2
2937,2
2938,0
2939,0
2940,0
2941,3
2942,2
2943,2
2944,6
2945,0
2946,0
2947,2
2948,2
2949,0
2950,8
2951,0
2952,0
2953,0
2954,0
2955,0
2956,2
2957,0
2958,0
2959,2
2960,6
2961,0
2962,6
2963,0
2964,0
2965,0
2966,0
2967,2
2968,6
2969,6
2970,6
2971,6
2972,0
2973,6
2974,6
2975,0
2976,6
2977,0
2978,0
2979,2
2980,0
2981,0
2982,0
2983,0
2984,2
2985,2
2986,2
2987,0
2988,2
2989,1
2990,0
2991,0
2992,6
2993,6
2994,2
2995,0
2996,0
